"Tomate", 723.47, 855
"Frutilla", 291.43, 348
"Mandarina", 18.88, 1140
"Frambuesa", 2042.73, 95
"Mandarina", 13.02, 1120
"Palta", 494.29, 465
"Tomate", 743.49, 1062
"Caqui", 772.55, 110
"Cebolla", 76.12, 920
"Frutilla", 289.09, 270
"Alcachofa", 121.79, 243
"Repollo", 5.16, 707
"Tomate", 686.41, 873
"Acelga", 21.03, 945
"Choclo", 55.20, 252
"Papa", 15.69, 910
"Pomelo", 49.15, 837
"Caqui", 880.25, 119
"Acelga", 28.01, 729
"Brócoli", 337.87, 376
"Papa", 22.31, 920
"Brócoli", 369.39, 392
"Naranja", 9.46, 1060
"Lechuga", 33.81, 738
"Brócoli", 358.38, 440
"Durazno", 181.31, 848
"Caqui", 822.59, 105
"Batata", 17.53, 1020
"Brócoli", 336.91, 400
"Zanahoria", 36.30, 702
"Mandarina", 30.62, 910
"Apio", 48.60, 258
"Papa", 9.15, 920
"Mandarina", 18.87, 880
"Ciruela", 943.80, 864
"Caqui", 788.10, 111
"Lima", 1124.58, 236
"TomCherry", 531.04, 164
"Rabanito", 201.23, 345
"Ciruela", 942.18, 855
"Calabaza", 24.16, 640
"Repollo", 8.56, 637
"Uva", 732.43, 345
"Berenjena", 43.41, 546
"Uva", 726.54, 294
"Mandarina", 19.95, 840
"Cebolla", 72.01, 800
"Repollo", 6.24, 798
"Berenjena", 48.95, 690
"Kinoto", 23.21, 164
"Champignon", 3541.62, 95
"Cereza", 1027.94, 240
"Limon", 335.24, 609
"Frambuesa", 2036.88, 99
"Higo", 2491.88, 100
"Uva", 731.69, 330
"Melón", 115.19, 420
"Apio", 62.19, 246
"Naranja", 8.76, 1060
"Mandarina", 14.30, 1010
"Brócoli", 382.94, 480
"Papa", 14.45, 830
"Champignon", 3641.23, 88
"Ciruela", 919.69, 774
"Pera", 132.40, 1150
"Durazno", 263.06, 952
"Palta", 1136.53, 392
"Frambuesa", 2035.88, 103
"Tomate", 753.93, 765
"Morrón", 2890.37, 588
"Frutilla", 298.70, 315
"Kiwi", 443.88, 324
"Tomate", 718.04, 1017
"Mandarina", 20.07, 800
"Manzana", 152.10, 1130
"Caqui", 854.13, 114
"Cereza", 971.83, 194
"Mandarina", 17.72, 900
"Tomate", 707.44, 864
"Coliflor", 35.55, 430
"Kiwi", 417.69, 472
"Tomate", 762.15, 1062
"Lima", 1019.69, 170
"Limon", 296.89, 581
"Caqui", 790.18, 89
"Morrón", 2907.82, 498
"Papa", 12.70, 880
"Frambuesa", 2133.76, 89
"Frutilla", 318.10, 357
"Lechuga", 44.41, 918
"Coliflor", 34.84, 485
"Kiwi", 433.05, 404
"Durazno", 188.89, 720
"Cereza", 1029.37, 182
"Manzana", 172.98, 950
"Durazno", 155.80, 712
"Champignon", 3597.08, 101
"TomCherry", 581.63, 238
"Brócoli", 377.04, 460
"Apio", 66.83, 318
"Naranja", 19.44, 1160
"Durazno", 162.26, 912
"Espárrago", 648.74, 226
"Pomelo", 46.07, 972
"Palta", 476.12, 525
"Alcachofa", 146.12, 360
"Choclo", 49.40, 297
"Naranja", 14.35, 1160
"Uva", 707.82, 273
"Kinoto", 36.01, 220
"Kiwi", 439.73, 396
"Durazno", 149.26, 824
"Zuccini", 72.80, 552
"Morrón", 2915.65, 648
"TomCherry", 563.27, 160
"Cebolla", 64.84, 696
"Zuccini", 89.26, 642
"Cebolla", 65.65, 656
"Frambuesa", 2014.60, 92
"Choclo", 57.88, 267
"Kiwi", 441.57, 364
"Banana", 64.59, 1140
"Naranja", 11.38, 880
"Pera", 142.63, 1020
"Lima", 1194.93, 178
"Zanahoria", 35.38, 666
"Lima", 1255.29, 206
"Cebolla", 59.07, 640
"Caqui", 867.58, 107
"Caqui", 786.91, 100
"Pera", 135.99, 800
"Durazno", 155.20, 888
"Espárrago", 615.21, 184
"Acelga", 18.83, 891
"Durazno", 158.48, 776
"Higo", 2551.47, 107
"Naranja", 10.41, 1050
"Mandarina", 22.81, 1040
"Acelga", 23.19, 828
"Frambuesa", 2101.55, 112
"Palta", 507.16, 400
"Morrón", 2972.42, 558
"Morrón", 2912.85, 510
"Kiwi", 450.64, 424
"Espárrago", 626.96, 222
"Limon", 334.69, 749
"Champignon", 3645.59, 100
"Batata", 18.75, 1060
"Brócoli", 345.20, 432
"Papa", 17.17, 1130
"Berenjena", 33.78, 654
"Espárrago", 614.87, 170
"Pomelo", 47.86, 900
"Repollo", 9.10, 770
"Pepino", 43.50, 540
"Durazno", 268.46, 728
"Mandarina", 21.97, 1100
"Durazno", 147.32, 872
"Tomate", 735.21, 882
"Tomate", 750.28, 873
"Espárrago", 626.03, 174
"Mandarina", 17.11, 940
"Melón", 122.12, 320
"Choclo", 62.62, 345
"Champignon", 3467.03, 97
"Mandarina", 16.72, 920
"Palta", 1116.92, 456
"Pera", 129.07, 820
"Berenjena", 42.30, 492
"Naranja", 12.13, 1120
"Durazno", 276.16, 664
"Durazno", 279.68, 736
"Frutilla", 275.95, 315
"Ciruela", 939.18, 783
"Durazno", 139.56, 824
"Ajo", 930.61, 88
"Ciruela", 979.87, 1080
"Kiwi", 447.53, 388
"Durazno", 295.38, 824
"TomCherry", 537.47, 186
"Banana", 73.66, 970
"Sandía", 57.58, 738
"Rabanito", 246.30, 339
"Palta", 514.76, 535
"Brócoli", 341.42, 448
"Frutilla", 284.43, 324
"Higo", 2477.30, 117
"Champignon", 3521.67, 96
"Higo", 2515.22, 105
"Berenjena", 58.16, 522
"Apio", 61.20, 273
"Mandarina", 25.00, 1070
"Batata", 26.12, 1160
"Cebolla", 58.02, 904
"Calabaza", 20.79, 696
"Espárrago", 565.65, 230
"Higo", 2518.03, 90
"Ciruela", 944.04, 792
"Ciruela", 1004.56, 819
"Espárrago", 623.49, 176
"Ciruela", 982.14, 819
"Repollo", 4.80, 742
"Apio", 56.98, 258
"Manzana", 146.30, 860
"Palta", 1145.33, 320
"Ajo", 860.82, 103
"Caqui", 797.35, 93
"Pomelo", 33.29, 756
"Kinoto", 32.76, 180
"Sandía", 65.73, 900
"Uva", 770.68, 264
"Alcachofa", 175.56, 282
"Limon", 315.91, 588
"Cereza", 1043.19, 240
"Manzana", 136.89, 1180
"Cereza", 1031.45, 204
"TomCherry", 544.08, 198
"Morrón", 2853.88, 504
"Palta", 1115.65, 428
"Kiwi", 437.47, 328
"Zanahoria", 29.56, 648
"Zanahoria", 27.99, 600
"Champignon", 3534.15, 96
"Zuccini", 71.58, 588
"Zuccini", 98.13, 630
"Lima", 1413.24, 216
"Mandarina", 16.49, 950
"Sandía", 60.16, 873
"Naranja", 22.87, 1080
"Kiwi", 456.05, 352
"Acelga", 20.36, 972
"Calabaza", 22.72, 776
"Frambuesa", 2022.99, 110
"Lechuga", 48.85, 756
"Sandía", 56.16, 1044
"Caqui", 825.36, 106
"Alcachofa", 140.57, 258
"Kinoto", 31.49, 170
"Calabaza", 28.47, 960
"Naranja", 11.92, 1140
"Brócoli", 333.64, 420
"Choclo", 64.24, 309
"Kiwi", 477.45, 440
"Rabanito", 233.22, 279
"Durazno", 270.31, 640
"Durazno", 165.68, 880
"Cebolla", 49.35, 920
"Durazno", 144.20, 928
"Cereza", 1038.26, 240
"Banana", 47.73, 1200
"Durazno", 285.18, 944
"Frutilla", 305.50, 324
"Frutilla", 302.26, 327
"Mandarina", 26.75, 840
"Frambuesa", 2018.10, 111
"Acelga", 11.01, 999
"Caqui", 863.25, 116
"Batata", 17.64, 960
"Morrón", 2997.78, 600
"Frambuesa", 2001.99, 80
"Tomate", 727.47, 909
"Limon", 300.61, 742
"Mandarina", 13.04, 970
"Acelga", 22.22, 972
"Zuccini", 84.77, 534
"Zuccini", 79.45, 684
"Banana", 77.88, 850
"Pomelo", 51.08, 756
"Durazno", 257.96, 944
"Manzana", 153.45, 1020
"Durazno", 273.88, 912
"Cereza", 957.43, 222
"Naranja", 15.19, 980
"Rabanito", 210.71, 339
"Espárrago", 634.89, 174
"Pepino", 30.92, 505
"Zuccini", 73.09, 600
"Durazno", 177.55, 824
"Higo", 2503.05, 87
"Frambuesa", 2026.04, 95
"Frambuesa", 2015.12, 98
"Pepino", 29.82, 500
"Brócoli", 363.47, 412
"Mandarina", 22.53, 1010
"Kiwi", 422.53, 344
"Mandarina", 22.87, 900
"Durazno", 165.53, 664
"Kiwi", 445.98, 368
"Manzana", 137.48, 990
"Apio", 56.97, 288
"Mandarina", 17.54, 1000
"Pepino", 42.00, 410
"Lima", 1023.67, 196
"Cebolla", 65.71, 792
"Lima", 1377.72, 194
"Tomate", 673.57, 756
"Durazno", 267.08, 952
"TomCherry", 551.97, 226
"Papa", 15.61, 870
"Lima", 1014.79, 168
"Manzana", 157.92, 1120
"Palta", 1129.71, 420
"Lima", 1280.68, 224
"Naranja", 10.37, 1000
"Palta", 1183.91, 344
"Zanahoria", 38.29, 498
"Choclo", 65.27, 282
"Lima", 1055.84, 164
"Apio", 69.00, 327
"Naranja", 6.62, 1000
"Cereza", 985.58, 184
"Batata", 16.06, 900
"Palta", 1138.99, 324
"Espárrago", 651.81, 186
"Durazno", 151.90, 904
"Caqui", 784.36, 108
"Limon", 311.81, 812
"Ciruela", 992.64, 837
"Apio", 53.96, 270
"Limon", 327.17, 777
"Alcachofa", 152.16, 252
"Mandarina", 27.97, 840
"Palta", 499.91, 505
"Banana", 67.55, 840
"Limon", 319.28, 595
"Uva", 730.69, 339
"Ciruela", 935.06, 1080
"Durazno", 301.98, 720
"Durazno", 148.09, 880
"Sandía", 67.26, 1035
"Higo", 2523.69, 108
"Calabaza", 16.80, 752
"Melón", 100.27, 472
"Palta", 1104.47, 428
"Palta", 498.91, 590
"Choclo", 62.69, 339
"Durazno", 170.03, 872
"Champignon", 3525.72, 110
"Uva", 721.53, 336
"Tomate", 735.66, 792
"Coliflor", 26.88, 435
"Champignon", 3554.21, 103
"Banana", 63.78, 1140
"Cebolla", 65.16, 928
"Zanahoria", 33.13, 690
"Uva", 678.36, 270
"Durazno", 155.09, 832
"Durazno", 267.14, 832
"Acelga", 18.10, 963
"Ciruela", 973.56, 972
"Cebolla", 66.65, 720
"Kinoto", 32.77, 214
"Lima", 1369.62, 194
"Espárrago", 626.78, 182
"Mandarina", 26.68, 1010
"Lima", 1066.32, 168
"Ciruela", 959.09, 1071
"Batata", 17.50, 800
"Espárrago", 616.68, 176
"Pera", 149.22, 990
"Brócoli", 370.39, 408
"Champignon", 3495.78, 93
"Palta", 1142.24, 388
"Apio", 53.10, 282
"Durazno", 276.72, 824
"Papa", 19.77, 910
"Berenjena", 57.89, 684
"Rabanito", 230.62, 321
"Mandarina", 21.64, 1180
"Limon", 336.20, 672
"Tomate", 776.04, 1071
"Mandarina", 17.65, 910
"Berenjena", 45.92, 564
"Palta", 528.97, 400
"Rabanito", 192.07, 309
"Batata", 21.72, 1200
"Brócoli", 340.67, 336
"Acelga", 17.08, 918
"Zanahoria", 39.75, 612
"Alcachofa", 157.16, 255
"Higo", 2530.60, 98
"Cereza", 1017.97, 184
"Calabaza", 16.75, 904
"Tomate", 756.18, 1008
"Durazno", 147.40, 776
"Choclo", 54.03, 246
"Lima", 1237.17, 226
"Sandía", 64.14, 990
"Higo", 2487.25, 88
"Champignon", 3634.63, 88
"Uva", 717.96, 309
"Durazno", 168.95, 880
"Lima", 1032.68, 190
"Palta", 1174.38, 360
"Rabanito", 227.19, 264
"Ciruela", 991.15, 945
"Calabaza", 15.64, 808
"Durazno", 286.76, 672
"Frutilla", 254.77, 279
"Pera", 153.22, 1190
"Cereza", 996.63, 234
"Lima", 1205.39, 226
"Rabanito", 222.90, 315
"Ciruela", 967.84, 765
"Banana", 42.51, 850
"Sandía", 70.17, 1080
"Higo", 2434.78, 108
"Higo", 2525.48, 107
"Papa", 23.02, 1070
"Durazno", 161.52, 656
"Pepino", 35.67, 420
"Higo", 2488.95, 118
"Pepino", 46.86, 485
"Naranja", 18.70, 1020
"Pomelo", 53.92, 900
"Cereza", 1039.01, 196
"Limon", 300.48, 623
"Lima", 1312.42, 188
"Caqui", 797.31, 105
"Ajo", 923.68, 120
"Tomate", 701.30, 1026
"Tomate", 757.00, 1044
"Mandarina", 21.35, 1140
"Palta", 495.39, 465
"Lima", 1400.25, 226
"Coliflor", 42.63, 450
"Zanahoria", 31.56, 696
"Repollo", 6.04, 812
"Durazno", 149.88, 776
"Lima", 1400.66, 188
"Choclo", 68.80, 318
"Durazno", 136.41, 936
"Sandía", 50.65, 765
"Naranja", 18.90, 1150
"Champignon", 3583.94, 116
"Durazno", 161.84, 896
"Zuccini", 95.49, 522
"Morrón", 3019.11, 702
"Naranja", 15.15, 1120
"Kiwi", 419.57, 372
"Apio", 57.04, 315
"Durazno", 133.45, 744
"Melón", 121.68, 472
"Tomate", 802.50, 882
"Caqui", 822.91, 98
"Frutilla", 283.45, 285
"Batata", 26.99, 1070
"Alcachofa", 143.30, 291
"Lima", 1048.22, 194
"Frutilla", 283.71, 330
"Kiwi", 458.45, 424
"Frambuesa", 2085.56, 114
"Pera", 153.29, 970
"Sandía", 52.86, 1026
"Repollo", 2.00, 602
"Palta", 497.17, 560
"Lima", 1015.80, 220
"Ajo", 897.99, 95
"Zuccini", 73.91, 510
"Lechuga", 33.24, 1062
"Cebolla", 69.24, 832
"Pera", 151.94, 800
"Zanahoria", 32.73, 588
"Lechuga", 39.46, 936
"Limon", 306.22, 707
"Morrón", 2878.96, 648
"Pomelo", 54.95, 1080
"Durazno", 290.05, 800
"Kinoto", 43.94, 210
"Kiwi", 445.07, 480
"Zuccini", 96.96, 480
"Kinoto", 29.32, 178
"Morrón", 2976.16, 654
"Higo", 2522.53, 106
"Choclo", 62.16, 333
"Lechuga", 34.13, 792
"Alcachofa", 146.97, 333
"Mandarina", 32.87, 830
"Lechuga", 32.90, 999
"Frutilla", 302.60, 261
"Frambuesa", 2104.66, 104
"Zuccini", 85.35, 522
"Palta", 1125.88, 344
"Palta", 485.75, 495
"Pomelo", 57.42, 1080
"Durazno", 152.19, 920
"Caqui", 863.33, 84
"Berenjena", 53.70, 576
"Mandarina", 13.30, 1010
"Tomate", 708.69, 819
"Ciruela", 932.70, 873
"Lima", 1383.82, 172
"Uva", 664.07, 276
"Tomate", 723.60, 756
"Melón", 117.65, 476
"Banana", 57.34, 990
"Mandarina", 17.04, 850
"Zuccini", 75.05, 528
"Pomelo", 52.62, 981
"Brócoli", 332.89, 440
"Tomate", 774.93, 828
"Caqui", 829.43, 98
"Durazno", 281.39, 776
"Pera", 156.13, 1150
"Higo", 2470.57, 111
"Batata", 20.84, 960
"Ajo", 934.80, 119
"Batata", 15.95, 1130
"Brócoli", 342.16, 460
"Rabanito", 206.33, 318
"Durazno", 169.46, 768
"Pepino", 39.05, 535
"Zanahoria", 30.87, 636
"Naranja", 12.22, 1170
"Alcachofa", 138.75, 318
"Uva", 735.37, 264
"Pomelo", 40.45, 837
"Kinoto", 32.08, 194
"Sandía", 58.27, 1008
"Melón", 102.62, 364
"Tomate", 760.90, 945
"Zanahoria", 37.91, 582
"Lima", 998.96, 220
"Palta", 1120.50, 452
"Coliflor", 29.34, 540
"Durazno", 288.82, 656
"Manzana", 123.76, 1130
"Caqui", 814.53, 83
"Zanahoria", 40.38, 660
"Alcachofa", 171.85, 291
"Repollo", 3.29, 763
"Caqui", 840.40, 98
"Zuccini", 76.53, 510
"Palta", 1134.92, 400
"Zanahoria", 26.35, 558
"Banana", 68.87, 1170
"Manzana", 153.15, 1100
"Ciruela", 992.54, 783
"TomCherry", 521.11, 194
"Frambuesa", 2138.40, 94
"Alcachofa", 155.27, 294
"Melón", 108.75, 408
"Palta", 482.45, 590
"Berenjena", 55.09, 588
"Brócoli", 386.05, 472
"Sandía", 60.84, 801
"Berenjena", 45.36, 714
"Lechuga", 48.55, 810
"Banana", 60.40, 1110
"Zanahoria", 31.16, 684
"Repollo", 9.56, 714
"Brócoli", 343.22, 332
"Naranja", 16.84, 990
"Mandarina", 22.53, 950
"Zuccini", 79.34, 546
"Lima", 1373.00, 240
"Lima", 1362.14, 212
"Kinoto", 37.59, 174
"Naranja", 15.93, 1060
"Apio", 50.89, 252
"Pera", 162.16, 870
"Durazno", 178.84, 960
"Naranja", 8.68, 1120
"TomCherry", 558.92, 206
"Cereza", 1044.21, 204
"Tomate", 731.22, 801
"Caqui", 797.93, 120
"Lima", 1016.83, 164
"Naranja", 6.75, 800
"Limon", 345.75, 588
"Naranja", 11.87, 1190
"Berenjena", 70.25, 624
"Tomate", 754.21, 1026
"Melón", 125.99, 352
"Cereza", 1072.83, 230
"Morrón", 2913.21, 642
"Higo", 2574.05, 102
"Lima", 1208.65, 172
"Repollo", 5.66, 840
"Mandarina", 14.54, 1190
"Kinoto", 37.37, 174
"Brócoli", 386.31, 468
"Higo", 2472.39, 97
"Durazno", 266.76, 840
"Zuccini", 85.62, 714
"Lechuga", 27.29, 873
"Lima", 1255.69, 228
"Repollo", 3.16, 651
"Higo", 2461.51, 113
"Brócoli", 360.52, 456
"Zanahoria", 27.82, 672
"Palta", 463.38, 560
"Alcachofa", 139.12, 276
"Coliflor", 31.99, 415
"Palta", 1119.19, 416
"Choclo", 62.70, 294
"Choclo", 53.18, 303
"Acelga", 17.36, 774
"Calabaza", 21.50, 832
"Mandarina", 21.32, 960
"Palta", 1127.04, 384
"Lima", 1389.75, 232
"Mandarina", 12.20, 1010
"Naranja", 10.31, 830
"Palta", 458.13, 595
"Ajo", 962.10, 92
"Batata", 21.00, 1190
"Lima", 1262.40, 198
"Melón", 111.03, 320
"Coliflor", 24.43, 580
"Lechuga", 36.83, 990
"Morrón", 2842.35, 564
"Limon", 335.34, 763
"Espárrago", 614.25, 234
"Banana", 63.40, 1110
"Kinoto", 36.30, 176
"Lechuga", 48.92, 882
"Pepino", 38.78, 555
"Durazno", 283.32, 800
"Kinoto", 29.17, 206
"Caqui", 822.63, 88
"Rabanito", 213.82, 252
"Frambuesa", 2085.44, 100
"Apio", 59.55, 291
"Durazno", 261.69, 960
"Repollo", 5.03, 798
"Rabanito", 201.96, 312
"Brócoli", 363.83, 340
"Brócoli", 359.26, 468
"Tomate", 725.79, 1080
"Mandarina", 22.28, 970
"Lima", 1047.08, 160
"Palta", 1181.96, 380
"Calabaza", 17.98, 904
"Pepino", 43.58, 600
"Repollo", 5.48, 588
"Berenjena", 47.19, 642
"Uva", 746.80, 246
"Frambuesa", 2039.74, 119
"Kiwi", 455.08, 476
"Pomelo", 34.13, 990
"Berenjena", 47.14, 690
"Pomelo", 59.95, 1017
"Lima", 1308.03, 178
"Batata", 16.83, 1120
"Choclo", 49.53, 276
"Cereza", 1076.80, 234
"Melón", 91.39, 448
"Choclo", 54.45, 249
"Zuccini", 82.45, 606
"TomCherry", 525.79, 208
"Manzana", 138.36, 850
"Caqui", 845.31, 120
"Acelga", 16.54, 990
"Calabaza", 18.70, 728
"Lechuga", 35.17, 963
"Pepino", 33.37, 425
"Coliflor", 33.08, 435
"Morrón", 2976.61, 594
"Repollo", 4.34, 581
"Sandía", 67.81, 1008
"Zuccini", 86.88, 696
"Palta", 466.50, 450
"Lima", 1318.41, 208
"Lima", 1208.33, 202
"Mandarina", 25.63, 950
"Uva", 721.18, 285
"Lechuga", 41.49, 1053
"Frambuesa", 2014.92, 92
"Durazno", 152.08, 768
"Palta", 1134.09, 392
"Ciruela", 966.89, 855
"Zanahoria", 35.48, 636
"Durazno", 144.32, 768
"Morrón", 2987.27, 654
"Alcachofa", 146.09, 249
"Lima", 1019.63, 218
"Mandarina", 27.53, 1200
"Banana", 59.93, 890
"Lima", 1400.13, 164
"Pomelo", 49.87, 756
"Pepino", 35.95, 585
"Zuccini", 63.68, 558
"Apio", 70.53, 249
"Pepino", 26.48, 565
"Pera", 153.82, 1080
"Palta", 457.98, 475
"Kiwi", 444.98, 412
"Lima", 1190.62, 212
"Pepino", 38.32, 515
"Lima", 1330.26, 180
"Naranja", 11.88, 1160
"Brócoli", 353.50, 404
"Zuccini", 69.83, 720
"Naranja", 11.11, 820
"Zuccini", 82.57, 720
"Naranja", 6.12, 1060
"Banana", 73.28, 1160
"Pomelo", 52.07, 774
"Brócoli", 354.29, 344
"Pera", 171.10, 1040
"Naranja", 16.29, 950
"Batata", 20.26, 1090
"Lechuga", 45.14, 810
"Mandarina", 16.26, 1160
"Caqui", 821.05, 80
"Cereza", 1025.20, 190
"Pepino", 40.27, 485
"Zuccini", 81.28, 660
"TomCherry", 526.40, 160
"Limon", 314.73, 623
"Espárrago", 623.20, 236
"Melón", 94.72, 332
"Pepino", 36.21, 425
"Berenjena", 58.39, 672
"Frutilla", 279.19, 279
"Alcachofa", 121.95, 279
"Uva", 679.64, 321
"Limon", 301.98, 581
"Acelga", 16.91, 747
"Durazno", 168.64, 872
"Durazno", 132.48, 896
"Banana", 68.89, 1030
"Melón", 104.80, 356
"Caqui", 815.01, 94
"Papa", 12.37, 890
"Caqui", 814.59, 88
"Calabaza", 17.61, 648
"Espárrago", 618.42, 222
"Lechuga", 39.86, 765
"Durazno", 154.37, 704
"Caqui", 816.46, 111
"Durazno", 287.03, 952
"Apio", 60.45, 330
"Repollo", 5.11, 826
"Batata", 14.67, 1120
"Acelga", 18.11, 1062
"Durazno", 153.58, 696
"Papa", 10.24, 880
"Kinoto", 35.49, 176
"Palta", 1179.37, 384
"Cereza", 1069.61, 218
"Naranja", 16.64, 900
"Zanahoria", 34.74, 612
"Zuccini", 93.01, 696
"Morrón", 2943.29, 678
"Acelga", 27.32, 729
"Acelga", 12.85, 819
"Zuccini", 77.24, 714
"Banana", 68.33, 1110
"Batata", 15.06, 1010
"Limon", 327.62, 665
"Rabanito", 195.31, 324
"Alcachofa", 136.24, 258
"Melón", 108.67, 336
"Cereza", 969.56, 162
"Uva", 710.62, 348
"Alcachofa", 129.86, 345
"Caqui", 793.76, 99
"Pepino", 37.93, 460
"Naranja", 17.55, 810
"Zuccini", 92.99, 576
"Alcachofa", 148.58, 279
"Repollo", 8.23, 679
"Naranja", 16.48, 1000
"Frutilla", 288.17, 354
"Mandarina", 17.13, 1160
"Apio", 52.62, 294
"Lechuga", 43.16, 1026
"Morrón", 2965.55, 534
"Limon", 333.42, 602
"Repollo", 3.71, 665
"Naranja", 18.20, 1080
"Lima", 1262.68, 214
"Pomelo", 53.57, 1017
"Frambuesa", 2043.69, 120
"Choclo", 49.95, 246
"Champignon", 3646.06, 87
"Ciruela", 915.58, 954
"Rabanito", 214.28, 315
"TomCherry", 586.09, 162
"Lechuga", 43.23, 1080
"Frutilla", 276.46, 279
"Manzana", 147.74, 1080
"Pera", 138.72, 1100
"Higo", 2468.14, 114
"Pepino", 32.20, 465
"Lima", 1221.75, 228
"Banana", 71.08, 850
"Mandarina", 18.24, 1010
"Morrón", 2961.23, 654
"Tomate", 744.40, 1044
"Ciruela", 991.44, 720
"Zuccini", 70.36, 672
"Caqui", 863.50, 117
"Calabaza", 22.87, 888
"Durazno", 266.78, 848
"Caqui", 827.14, 116
"Melón", 113.86, 444
"Choclo", 73.07, 336
"Palta", 1157.99, 380
"Durazno", 132.67, 728
"Sandía", 61.61, 729
"Berenjena", 55.42, 690
"Morrón", 2918.91, 720
"Berenjena", 51.00, 504
"TomCherry", 526.10, 192
"Ajo", 971.30, 86
"TomCherry", 538.67, 190
"Brócoli", 376.43, 352
"Palta", 478.05, 455
"Ajo", 851.17, 86
"Berenjena", 51.95, 702
"Limon", 296.22, 749
"Papa", 12.10, 920
"Morrón", 2981.07, 540
"Ajo", 874.07, 118
"Palta", 1206.15, 348
"Alcachofa", 148.29, 240
"Caqui", 810.35, 92
"Brócoli", 348.07, 352
"Durazno", 137.19, 960
"Caqui", 826.69, 113
"TomCherry", 559.17, 198
"Calabaza", 24.14, 896
"Pomelo", 51.55, 783
"Zanahoria", 35.21, 708
"Zanahoria", 34.92, 630
"Mandarina", 15.42, 820
"Lima", 1322.77, 236
"Champignon", 3608.35, 105
"Higo", 2464.36, 89
"Higo", 2491.36, 104
"Kinoto", 36.85, 160
"TomCherry", 563.12, 162
"Acelga", 11.30, 1035
"Tomate", 731.11, 1062
"Berenjena", 40.75, 480
"Calabaza", 20.61, 760
"Calabaza", 19.28, 944
"Lima", 1365.85, 178
"Zuccini", 86.19, 630
"Brócoli", 342.55, 352
"Durazno", 285.98, 936
"Espárrago", 630.25, 162
"Naranja", 14.84, 950
"Naranja", 6.09, 840
"Tomate", 784.83, 810
"Uva", 637.47, 309
"Tomate", 743.17, 729
"Pomelo", 54.47, 999
"Morrón", 2907.16, 522
"Mandarina", 13.14, 840
"Lima", 1013.45, 160
"Lechuga", 43.38, 900
"Kinoto", 36.81, 176
"Coliflor", 34.25, 500
"Durazno", 160.54, 928
"Cebolla", 77.56, 672
"Cebolla", 65.84, 936
"Papa", 14.31, 1030
"Apio", 62.11, 348
"Uva", 707.03, 267
"Palta", 1135.51, 472
"Pepino", 40.37, 595
"Pera", 154.66, 820
"Lima", 1209.90, 238
"Durazno", 205.52, 872
"Espárrago", 657.12, 192
"Durazno", 255.10, 640
"TomCherry", 541.21, 226
"Banana", 56.65, 1170
"Coliflor", 32.18, 560
"Lima", 1379.44, 174
"Durazno", 143.87, 704
"Batata", 10.32, 960
"Frambuesa", 2027.27, 116
"Kiwi", 461.83, 392
"Naranja", 14.76, 1030
"Pomelo", 39.94, 774
"Berenjena", 57.52, 600
"Melón", 112.84, 404
"Uva", 693.33, 267
"Banana", 60.99, 1190
"Naranja", 14.03, 850
"Manzana", 129.88, 800
"Rabanito", 231.72, 345
"Acelga", 18.12, 765
"Frambuesa", 1989.65, 105
"Durazno", 168.18, 872
"Mandarina", 14.09, 1130
"Naranja", 14.86, 1160
"Papa", 12.47, 890
"Banana", 69.49, 1120
"Lima", 1121.27, 216
"Lima", 1205.19, 236
"Espárrago", 656.03, 176
"Palta", 1102.65, 420
"Kiwi", 398.14, 372
"Ajo", 876.76, 100
"Durazno", 168.98, 752
"Apio", 51.48, 351
"Uva", 708.89, 357
"Choclo", 61.51, 354
"Naranja", 20.76, 950
"Palta", 1132.32, 336
"Naranja", 9.29, 1160
"Champignon", 3693.50, 86
"Sandía", 81.68, 909
"Ciruela", 970.24, 909
"Frambuesa", 2019.90, 95
"Mandarina", 7.69, 1020
"Pepino", 37.55, 545
"Naranja", 15.68, 1040
"Pera", 142.09, 1000
"TomCherry", 575.71, 232
"Frutilla", 251.02, 348
"Uva", 686.64, 246
"Papa", 14.09, 1050
"Zanahoria", 36.56, 678
"Kiwi", 389.63, 400
"Alcachofa", 147.11, 276
"Limon", 336.56, 595
"Ajo", 895.14, 100
"Mandarina", 12.59, 1130
"Zuccini", 96.29, 492
"Rabanito", 221.46, 312
"Lima", 1228.67, 178
"Espárrago", 667.29, 206
"Coliflor", 27.17, 450
"Melón", 105.52, 404
"Caqui", 804.57, 109
"Pera", 144.79, 820
"Champignon", 3542.86, 96
"Lima", 1235.61, 224
"Calabaza", 12.09, 824
"Espárrago", 663.29, 208
"Palta", 488.05, 415
"Acelga", 21.51, 819
"Durazno", 275.81, 912
"Melón", 100.79, 480
"Lechuga", 49.59, 756
"Palta", 1064.83, 440
"Durazno", 156.80, 848
"Mandarina", 11.38, 990
"Mandarina", 20.87, 1070
"Alcachofa", 165.37, 342
"Alcachofa", 139.16, 243
"Frambuesa", 2035.29, 90
"Lima", 1306.45, 198
"Morrón", 3042.09, 714
"Mandarina", 14.36, 1040
"Berenjena", 56.06, 612
"Apio", 48.71, 306
"Palta", 426.41, 415
"Ajo", 913.28, 98
"Espárrago", 640.41, 180
"Berenjena", 50.12, 546
"Rabanito", 219.19, 327
"Coliflor", 16.20, 400
"Choclo", 57.87, 315
"Caqui", 848.69, 113
"Durazno", 182.52, 872
"Apio", 50.24, 291
"Sandía", 51.99, 1008
